iter	RMSE
260	11.20319356
261	11.17053762
262	11.15626792
263	11.12730027
264	11.11625423
265	11.10348591
266	11.08080601
267	11.01997731
268	10.9978929
269	10.96133643
270	10.95882592
271	10.91728374
272	10.9032469
273	10.90137202
274	10.85183205
275	10.82019747
276	10.77216119
277	10.74612466
278	10.67851479
279	10.64318217
280	10.60035385
281	10.59348807
282	10.5492109
283	10.51273307
284	10.47146325
285	10.43438973
286	10.41543971
287	10.41083259
288	10.37919565
289	10.34154783
290	10.32177551
291	10.23813648
292	10.23646652
293	10.18835736
294	10.15629522
295	10.15169111
296	10.14285438
297	10.12216146
298	10.07045733
299	10.06304401
300	10.04689661
301	10.01558981
302	9.989048248
303	9.971600828
304	9.963878323
305	9.928808769
306	9.924306144
307	9.907195758
308	9.853660947
309	9.829818103
310	9.80455719
311	9.779256627
312	9.74996797
313	9.748399831
314	9.707176713
315	9.669983594
316	9.633703699
317	9.627048328
318	9.611365665
319	9.604647954
320	9.574939326
321	9.570561652
322	9.553434358
323	9.540014319
324	9.523687147
325	9.507352763
326	9.496985329
327	9.46975966
328	9.426712658
329	9.409671558
330	9.405517336
331	9.360104737
332	9.336870952
333	9.277325403
334	9.210595871
335	9.173657156
336	9.134767958
337	9.12890294
338	9.10031484
339	9.083907171
340	9.053512921
341	9.019877684
342	9.018004979
343	8.99939005
344	8.958340868
345	8.955844854
346	8.950368891
347	8.948654868
348	8.93902087
349	8.918153202
350	8.899117357
351	8.876397913
352	8.87091005
353	8.824430117
354	8.805632772
355	8.759197694
356	8.736520695
357	8.714606556
358	8.700080405
359	8.688908452
360	8.678447291
361	8.648290944
362	8.619076321
363	8.6177517
364	8.608912879
365	8.594074414
366	8.579003171
367	8.576705619
368	8.562078935
369	8.538583988
370	8.532102732
371	8.518727683
372	8.503418458
373	8.450589815
374	8.408608632
375	8.374445951
376	8.350243333
377	8.3488202
378	8.34139982
379	8.330703465
380	8.329600044
381	8.279817095
382	8.267775865
383	8.266504601
384	8.255791909
385	8.244577135
386	8.217126303
387	8.209547755
388	8.175766517
389	8.152567951
390	8.143635516
391	8.120180165
392	8.116914766
393	8.075086029
394	8.074173692
395	8.060654454
396	8.035381824
397	8.007438308
398	7.993393558
399	7.954927639
400	7.918069374
401	7.89517717
402	7.861558215
403	7.837796674
404	7.820306641
405	7.814362169
406	7.793574437
407	7.781589063
408	7.759526988
409	7.737914502
410	7.731876764
411	7.717355833
412	7.697453937
413	7.671082599
414	7.665661611
415	7.649398261
416	7.628610977
417	7.597231195
418	7.586391304
419	7.559397843
420	7.549662522
421	7.521092606
422	7.497464668
423	7.495871518
424	7.47289173
425	7.466975423
426	7.440695421
427	7.425101924
428	7.423712139
429	7.384396236
430	7.374693488
431	7.344340665
432	7.330705456
433	7.312284175
434	7.311103439
435	7.28691952
436	7.267831399
437	7.264724649
438	7.263979581
439	7.239756268
440	7.217358921
441	7.205828438
442	7.196633059
443	7.19593341
444	7.177989329
445	7.163718604
446	7.139395668
447	7.105620009
448	7.078053455
449	7.054841658
450	7.046985645
451	7.045862492
452	7.030803351
453	7.027476756
454	7.010067842
455	7.0005078
456	6.994567431
457	6.975359686
458	6.952757762
459	6.916003339
460	6.901072918
461	6.866716446
462	6.850495466
463	6.837989263
464	6.836971968
465	6.827442563
466	6.820850022
467	6.807169003
468	6.793614261
469	6.781257988
470	6.771379483
471	6.739626881
472	6.729107642
473	6.695912571
474	6.671129797
475	6.653122994
476	6.627143527
477	6.614194955
478	6.594481834
479	6.573225312
480	6.561382911
481	6.545874919
482	6.536786349
483	6.522100869
484	6.514477784
485	6.502795206
486	6.477580472
487	6.458286857
488	6.437323616
489	6.417029332
490	6.402172611
491	6.393150047
492	6.381667382
493	6.377773841
494	6.362470166
495	6.347512226
496	6.328975176
497	6.310535658
498	6.285455705
499	6.261505098
500	6.256291703
501	6.233057514
502	6.227329693
503	6.218158857
504	6.208666713
505	6.204607043
506	6.203068773
507	6.192491516
508	6.179450998
509	6.170855812
510	6.165732453
511	6.144780945
512	6.098883632
513	6.093535531
514	6.086630231
515	6.066570236
516	6.059651961
517	6.043828165
518	6.04254768
519	6.013809721
520	6.007028032
521	6.000541958
522	5.99331616
523	5.991378224
524	5.986287078
525	5.973761112
526	5.962731996
527	5.948772116
528	5.939133891
529	5.938548569
530	5.923154499
531	5.911647086
532	5.88911849
533	5.882767194
534	5.850499343
535	5.829331085
536	5.81944676
537	5.804612425
538	5.803987338
539	5.798111876
540	5.789096349
541	5.759432745
542	5.741600716
543	5.730071872
544	5.711389157
545	5.692202886
546	5.685778312
547	5.668425274
548	5.666472756
549	5.65820073
550	5.651764427
551	5.644261698
552	5.628763648
553	5.608092587
554	5.594599693
555	5.585882524
556	5.567755682
557	5.560094637
558	5.548317083
559	5.521853996
560	5.509614276
561	5.497052693
562	5.488899591
563	5.476124108
564	5.471411448
565	5.466482494
566	5.451653819
567	5.43211981
568	5.422492375
569	5.405555643
570	5.39479103
571	5.374370589
572	5.364495233
573	5.359394742
574	5.353711921
575	5.346343888
576	5.331104099
577	5.306741491
578	5.305614158
579	5.300442439
580	5.29863461
581	5.287508005
582	5.270556105
583	5.26461156
584	5.252449429
585	5.242737777
586	5.235217397
587	5.225037037
588	5.215533756
589	5.211936532
590	5.202142882
591	5.188505088
592	5.172152812
593	5.17002241
594	5.153743679
595	5.143734734
596	5.130485203
597	5.108035375
598	5.102789808
599	5.077008965
600	5.058748988
601	5.043463063
602	5.036974569
603	5.021229222
604	5.007895535
605	5.001930526
606	5.001836785
607	4.995296695
608	4.985884184
609	4.978157734
610	4.972789119
611	4.962652749
612	4.957043276
613	4.945787348
614	4.938759203
615	4.906680227
616	4.89656259
617	4.892964714
618	4.873003691
619	4.866860211
620	4.856593759
621	4.848816958
622	4.842479906
623	4.830300731
624	4.823727857
625	4.81174985
626	4.798949764
627	4.795455498
628	4.784309394
629	4.781893742
630	4.772944453
631	4.765485179
632	4.762642526
633	4.754431226
634	4.740194896
635	4.732929585
636	4.730520859
637	4.729266895
638	4.71172776
639	4.706198274
640	4.701555782
641	4.694845986
642	4.679699674
643	4.665200798
644	4.662139151
645	4.659616714
646	4.647414505
647	4.632752701
648	4.631232709
649	4.61435584
650	4.601217392
651	4.58677628
652	4.57865291
653	4.568497861
654	4.56380797
655	4.548929541
656	4.54301328
657	4.529695554
658	4.522679083
659	4.521836896
660	4.51339246
661	4.502971064
662	4.498269016
663	4.493459839
664	4.490345506
665	4.485614646
666	4.480589333
667	4.468981472
668	4.449510808
669	4.440126673
670	4.433906068
671	4.432515445
672	4.421172879
673	4.409989012
674	4.389324634
675	4.38452389
676	4.377614311
677	4.370377472
678	4.363742575
679	4.350781118
680	4.343474822
681	4.324434745
682	4.318952029
683	4.309571985
684	4.291791046
685	4.289560252
686	4.277528102
687	4.274752478
688	4.260296676
689	4.256353532
690	4.242505051
691	4.236482383
692	4.230133611
693	4.221641959
694	4.205884689
695	4.186030556
696	4.183971275
697	4.1756071
698	4.162316838
699	4.145440481
700	4.134146615
701	4.127701283
702	4.117099703
703	4.108316138
704	4.105648005
705	4.086980875
706	4.070572897
707	4.06420373
708	4.053678577
709	4.041268867
710	4.03714504
711	4.034925683
712	4.031828333
713	4.019628022
714	4.006502015
715	3.99665312
716	3.983937577
717	3.977625191
718	3.965316674
719	3.955793132
720	3.953916126
721	3.951525124
722	3.95085543
723	3.931315315
724	3.926202205
725	3.920506147
726	3.91217549
727	3.903765587
728	3.896856949
729	3.894151262
730	3.890698454
731	3.868212856
732	3.860261047
733	3.858988664
734	3.843108136
735	3.832093706
736	3.820963286
737	3.815771052
738	3.813629624
739	3.800096563
740	3.793578074
741	3.793255693
742	3.784105324
743	3.778313406
744	3.776353097
745	3.764218339
746	3.75263384
747	3.741426165
748	3.740573859
749	3.732525157
750	3.724115185
751	3.722214544
752	3.721412212
753	3.713927153
754	3.708778236
755	3.692641968
756	3.681060904
757	3.680168563
758	3.670759414
759	3.660520402
760	3.659077083
761	3.650189555
762	3.644789503
763	3.641539695
764	3.637441251
765	3.635003236
766	3.624940106
767	3.616762874
768	3.606887435
769	3.595163892
770	3.589854408
771	3.584846228
772	3.576426259
773	3.55515413
774	3.551269561
775	3.549947806
776	3.545501049
777	3.539834139
778	3.538378666
779	3.529547237
780	3.518862521
781	3.507947309
782	3.496137049
783	3.495822132
784	3.48361424
785	3.4711002
786	3.463826674
787	3.44786151
788	3.44176885
789	3.425670251
790	3.419678673
791	3.40783826
792	3.400655437
793	3.388522322
794	3.385671832
795	3.380176724
796	3.377526269
797	3.371198142
798	3.370175195
799	3.364958828
