iter	RMSE
235	11.2918228
236	11.27237266
237	11.21730908
238	11.19068825
239	11.149175
240	11.11924455
241	11.10395396
242	11.09337763
243	11.07384771
244	11.05966483
245	11.02670958
246	10.99517368
247	10.99277097
248	10.98940322
249	10.9772482
250	10.92623238
251	10.9000527
252	10.86009554
253	10.81377468
254	10.79521042
255	10.78679392
256	10.78617094
257	10.78219091
258	10.77515198
259	10.72193794
260	10.70682097
261	10.65367868
262	10.61477982
263	10.58207283
264	10.57937544
265	10.56465877
266	10.5261384
267	10.52316179
268	10.48189839
269	10.44745521
270	10.39816235
271	10.3858885
272	10.36527044
273	10.35801855
274	10.32592921
275	10.32296069
276	10.31186815
277	10.26120137
278	10.21867935
279	10.19899767
280	10.19613736
281	10.14818447
282	10.12204885
283	10.11158198
284	10.08620901
285	10.08162272
286	10.05830725
287	10.05234067
288	10.04967491
289	10.03689636
290	10.01366439
291	10.01147975
292	9.979953247
293	9.96389566
294	9.923584482
295	9.890719372
296	9.864171356
297	9.850390099
298	9.817048496
299	9.804537812
300	9.792475915
301	9.784512109
302	9.772686726
303	9.760296572
304	9.72010706
305	9.688747025
306	9.664197641
307	9.659248248
308	9.626972055
309	9.622109694
310	9.607918343
311	9.60404968
312	9.595482234
313	9.579817031
314	9.56947983
315	9.518354187
316	9.474943727
317	9.471257278
318	9.465422455
319	9.434299415
320	9.408297402
321	9.389167765
322	9.348251843
323	9.325787881
324	9.302500899
325	9.274189697
326	9.244401484
327	9.193930868
328	9.174252591
329	9.141680445
330	9.115069569
331	9.095999964
332	9.090788313
333	9.076940113
334	9.05975973
335	9.044387946
336	9.014305234
337	8.997326041
338	8.974322195
339	8.941256158
340	8.923142762
341	8.917488287
342	8.914218695
343	8.897090642
344	8.872917275
345	8.846544951
346	8.827244954
347	8.816888071
348	8.811422494
349	8.788770209
350	8.769997974
351	8.767475344
352	8.749380247
353	8.719699027
354	8.701911774
355	8.682585072
356	8.665940593
357	8.656592044
358	8.608002221
359	8.566800244
360	8.551242651
361	8.539524717
362	8.525055125
363	8.511008556
364	8.498409011
365	8.461248657
366	8.454816265
367	8.440493306
368	8.398522568
369	8.387925608
370	8.367981184
371	8.36243208
372	8.34026882
373	8.320296893
374	8.304567722
375	8.296674089
376	8.27878182
377	8.248734542
378	8.223290676
379	8.199243135
380	8.184981491
381	8.178052856
382	8.172371155
383	8.123233571
384	8.102546422
385	8.091965504
386	8.033932046
387	8.017204775
388	8.006572366
389	7.977959197
390	7.967394119
391	7.946540077
392	7.918762017
393	7.892306046
394	7.865806939
395	7.863612837
396	7.84600873
397	7.81442315
398	7.801986385
399	7.786969651
400	7.776619767
401	7.750258084
402	7.738458393
403	7.70263529
404	7.687540322
405	7.656383655
406	7.654725583
407	7.6403268
408	7.618479833
409	7.589610646
410	7.581500655
411	7.567535309
412	7.549079437
413	7.534795406
414	7.520814324
415	7.513131439
416	7.4897343
417	7.468742564
418	7.442182968
419	7.416757576
420	7.403753367
421	7.370239681
422	7.352136473
423	7.329939295
424	7.310666167
425	7.305042702
426	7.286241008
427	7.250441617
428	7.241666652
429	7.229869454
430	7.213332178
431	7.183616203
432	7.127657672
433	7.084580923
434	7.023253312
435	6.990517686
436	6.950729368
437	6.905532749
438	6.863161978
439	6.813147044
440	6.780154255
441	6.734082638
442	6.693354692
443	6.678751475
444	6.656585146
445	6.629900941
446	6.626153063
447	6.620809341
448	6.604010014
449	6.570439531
450	6.554708634
451	6.539361102
452	6.536275142
453	6.512877476
454	6.475847708
455	6.461612408
456	6.443692746
457	6.413873193
458	6.399342277
459	6.388291017
460	6.353838331
461	6.33783364
462	6.336660708
463	6.330618284
464	6.32292159
465	6.285930054
466	6.268849832
467	6.259834841
468	6.254456811
469	6.239114746
470	6.215798148
471	6.210955303
472	6.1997713
473	6.182427363
474	6.167729879
475	6.166335452
476	6.145875099
477	6.140973087
478	6.114189844
479	6.107402692
480	6.077788489
481	6.052293978
482	6.039122119
483	6.017007175
484	6.011128328
485	6.00214913
486	5.983606685
487	5.965432103
488	5.962325117
489	5.953396468
490	5.929236308
491	5.893478212
492	5.874491473
493	5.847083902
494	5.83032639
495	5.812341338
496	5.796781892
497	5.796262123
498	5.786281672
499	5.766488456
500	5.754589947
501	5.742532129
502	5.731019426
503	5.717351368
504	5.704564186
505	5.69275595
506	5.681537582
507	5.676423249
508	5.666579744
509	5.649840536
510	5.632841301
511	5.621802659
512	5.610871509
513	5.60663513
514	5.597597925
515	5.585802858
516	5.571273497
517	5.537007265
518	5.515860015
519	5.515023711
520	5.501974554
521	5.48916889
522	5.476658413
523	5.467148016
524	5.458358201
525	5.45023121
526	5.433842883
527	5.425381338
528	5.403478353
529	5.38214944
530	5.367314843
531	5.363266534
532	5.341298368
533	5.32104688
534	5.299280203
535	5.291748615
536	5.276723926
537	5.263689881
538	5.236954442
539	5.228684994
540	5.219606912
541	5.217645848
542	5.207290838
543	5.196767012
544	5.185659946
545	5.17854921
546	5.166805689
547	5.164938683
548	5.156484713
549	5.149536875
550	5.140326628
551	5.129395321
552	5.125192445
553	5.121220115
554	5.11259773
555	5.098884197
556	5.078494013
557	5.06676226
558	5.050080036
559	5.037696162
560	5.032215087
561	5.025640043
562	5.024018496
563	5.001550375
564	4.9930359
565	4.974867765
566	4.961296232
567	4.934747159
568	4.923692072
569	4.908142687
570	4.888312968
571	4.871436408
572	4.842503265
573	4.834232987
574	4.816185106
575	4.795530467
576	4.770322449
577	4.769565398
578	4.757707425
579	4.737936922
580	4.722245811
581	4.696394257
582	4.684848174
583	4.678823966
584	4.672759601
585	4.645777117
586	4.639662113
587	4.613669601
588	4.612916608
589	4.598516154
590	4.583946952
591	4.564369543
592	4.557459867
593	4.540560589
594	4.52032512
595	4.508228738
596	4.48840755
597	4.475724829
598	4.460382406
599	4.449745635
600	4.437587067
601	4.436984687
602	4.415597412
603	4.408349221
604	4.395804828
605	4.392700326
606	4.380563653
607	4.366520817
608	4.351488247
609	4.330601041
610	4.317877069
611	4.293452843
612	4.282851953
613	4.272924101
614	4.257876175
615	4.256571654
616	4.236976485
617	4.226548356
618	4.215763152
619	4.204645119
620	4.197903952
621	4.191113718
622	4.17311348
623	4.159449669
624	4.150077072
625	4.147495957
626	4.137922409
627	4.127276169
628	4.119266323
629	4.112604651
630	4.095629809
631	4.09113469
632	4.082059465
633	4.076830508
634	4.063847833
635	4.056449736
636	4.04887672
637	4.045010676
638	4.04180987
639	4.024996199
640	4.019656969
641	4.014417558
642	3.996087594
643	3.973798143
644	3.972004694
645	3.961688466
646	3.947988887
647	3.938122602
648	3.924880311
649	3.924322771
650	3.91781028
651	3.906957105
652	3.89591707
653	3.886513462
654	3.872298076
655	3.87106619
656	3.861065414
657	3.848157968
658	3.845067958
659	3.830642739
660	3.823947722
661	3.811375897
662	3.803005386
663	3.801705327
664	3.781068509
665	3.773030217
666	3.770530381
667	3.759360491
668	3.755118515
669	3.745553027
670	3.742447826
671	3.732842334
672	3.715166235
673	3.705739968
674	3.698933978
675	3.682444571
676	3.672102472
677	3.663657059
678	3.660818573
679	3.648728823
680	3.636629983
681	3.628146051
682	3.616767816
683	3.604906999
684	3.591703476
685	3.585950742
686	3.577199181
687	3.571083601
688	3.55808217
689	3.54317672
690	3.535015994
691	3.530368231
692	3.518032687
693	3.515848934
694	3.508775547
695	3.500951194
696	3.491447469
697	3.479116125
698	3.462534108
699	3.456245886
700	3.451037186
701	3.434758165
702	3.428550821
703	3.422193733
704	3.41569586
705	3.407571581
706	3.398505239
707	3.392589999
708	3.38433934
709	3.376538006
710	3.37566672
711	3.368202257
712	3.350627938
713	3.348599602
714	3.333340382
715	3.324862051
716	3.317676682
717	3.305212754
718	3.295130943
719	3.288926225
720	3.281551908
721	3.274743456
722	3.266015095
723	3.256684554
724	3.25452816
725	3.249156276
726	3.238979537
727	3.232977987
728	3.228158973
729	3.21756075
730	3.2108056
731	3.203235633
732	3.193357046
733	3.191411323
734	3.183902309
735	3.175715456
736	3.170146468
737	3.163311641
738	3.160233843
739	3.145967895
740	3.137532884
741	3.130738102
742	3.121339565
743	3.115530363
744	3.102649366
745	3.092607209
746	3.08828241
747	3.081833323
748	3.079479934
749	3.073276409
750	3.059647546
751	3.051516175
752	3.042163409
753	3.029781035
754	3.02533264
755	3.014040076
756	3.011056705
757	3.000856505
758	2.99564792
759	2.986714351
760	2.985147499
761	2.970886839
762	2.965585152
763	2.963831907
764	2.96037913
765	2.95472672
766	2.946326624
767	2.943155345
768	2.933361812
769	2.926506957
770	2.921138349
771	2.913720582
772	2.906724453
773	2.902333961
774	2.893862092
775	2.882688161
776	2.872063647
777	2.869714562
778	2.86467918
779	2.850647042
780	2.838338555
781	2.830328986
782	2.817730987
783	2.805968617
784	2.805120916
785	2.797170941
786	2.787544015
787	2.782211273
788	2.773307887
789	2.764026505
790	2.752257591
791	2.749235344
792	2.74521301
793	2.736008383
794	2.730886237
795	2.719764557
796	2.711783035
797	2.700117927
798	2.697442212
799	2.692051579
