iter	RMSE
534	5.166733688
535	5.156738109
536	5.152777251
537	5.136921304
538	5.129726812
539	5.121142941
540	5.116041851
541	5.112818477
542	5.105782997
543	5.088964352
544	5.075975558
545	5.072685741
546	5.052986686
547	5.038192633
548	5.029392848
549	5.010712213
550	4.995031022
551	4.975100894
552	4.961964274
553	4.946573142
554	4.939913608
555	4.935254931
556	4.927197496
557	4.920484067
558	4.905437082
559	4.898115917
560	4.877613816
561	4.865799632
562	4.840864857
563	4.831597138
564	4.824006662
565	4.806632955
566	4.795752067
567	4.771722491
568	4.752907825
569	4.735497194
570	4.725195357
571	4.713812648
572	4.694491921
573	4.66617673
574	4.652152645
575	4.648530935
576	4.641578725
577	4.635501636
578	4.628935452
579	4.623371531
580	4.606338922
581	4.586702561
582	4.580598698
583	4.562096262
584	4.558773954
585	4.553631085
586	4.535081196
587	4.527385295
588	4.522586013
589	4.517692098
590	4.503834457
591	4.491694639
592	4.477507664
593	4.463446067
594	4.456383463
595	4.44799948
596	4.426931965
597	4.407061264
598	4.388133745
599	4.374974086
600	4.362824636
601	4.353606119
602	4.347252662
603	4.341341353
604	4.335583951
605	4.323086755
606	4.31601854
607	4.293233881
608	4.276247199
609	4.269493128
610	4.252720321
611	4.233605822
612	4.229775275
613	4.213856943
614	4.189177822
615	4.185194454
616	4.175071719
617	4.160267088
618	4.142773962
619	4.132756979
620	4.120538282
621	4.114251305
622	4.108694878
623	4.097011516
624	4.092056719
625	4.086086798
626	4.080708346
627	4.077382827
628	4.07286639
629	4.066921744
630	4.041311893
631	4.028417086
632	4.023039659
633	4.013693297
634	3.997366462
635	3.977470108
636	3.968277781
637	3.965222316
638	3.960920102
639	3.956077744
640	3.946246324
641	3.930969303
642	3.91284721
643	3.903930196
644	3.900805708
645	3.890195544
646	3.860075342
647	3.847664896
648	3.837610631
649	3.83570085
650	3.828466028
651	3.817216282
652	3.808394137
653	3.805374997
654	3.797940267
655	3.783730598
656	3.774938166
657	3.765131037
658	3.76201104
659	3.752870054
660	3.732524431
661	3.730591155
662	3.716732662
663	3.697467747
664	3.683853909
665	3.677805973
666	3.669358212
667	3.661795404
668	3.654724659
669	3.640607143
670	3.636763567
671	3.63186162
672	3.614030156
673	3.607933197
674	3.599399707
675	3.590144581
676	3.583635266
677	3.573899083
678	3.573093184
679	3.563732947
680	3.561387644
681	3.559940829
682	3.549076825
683	3.536630701
684	3.528441491
685	3.52410356
686	3.508058825
687	3.500112324
688	3.48879716
689	3.483809386
690	3.474254147
691	3.45814237
692	3.456447165
693	3.44437718
694	3.442611403
695	3.439843613
696	3.431216212
697	3.42925333
698	3.425315068
699	3.415572581
700	3.395434283
701	3.389350619
702	3.381973989
703	3.380841653
704	3.375833173
705	3.365931033
706	3.358351435
707	3.349517828
708	3.340237291
709	3.337377801
710	3.334516933
711	3.333736277
712	3.325247943
713	3.312976821
714	3.301604458
715	3.298113878
716	3.285796974
717	3.270950664
718	3.257193411
719	3.251587148
720	3.238913841
721	3.234902284
722	3.230683124
723	3.226687054
724	3.211507167
725	3.205283651
726	3.201647936
727	3.196571535
728	3.188942428
729	3.184765713
730	3.180021246
731	3.174304412
732	3.169003862
733	3.167321702
734	3.162962899
735	3.162368249
736	3.15216739
737	3.148745902
738	3.137061345
739	3.136021697
740	3.130575247
741	3.121928941
742	3.118504957
743	3.114405195
744	3.108630257
745	3.097526137
746	3.090291423
747	3.083447949
748	3.083012014
749	3.071444856
750	3.063252448
751	3.061023858
752	3.060609047
753	3.054121021
754	3.046986225
755	3.038769896
756	3.031467356
757	3.022257397
758	3.021043286
759	3.008601637
760	3.000827452
761	2.996695227
762	2.987048888
763	2.982994458
764	2.981053785
765	2.968496518
766	2.962719179
767	2.959358292
768	2.954263591
769	2.949661364
770	2.935933669
771	2.921715851
772	2.920216918
773	2.900349114
774	2.891472081
775	2.890024766
776	2.88742979
777	2.87034314
778	2.869458462
779	2.857027459
780	2.854527939
781	2.852320275
782	2.848754372
783	2.841429769
784	2.834924826
785	2.831130285
786	2.822101753
787	2.815544205
788	2.813371022
789	2.805713834
790	2.800006275
791	2.795028064
792	2.792724903
793	2.787680803
794	2.782896092
795	2.772122355
796	2.76377152
797	2.755661689
798	2.740875813
799	2.737124459
